Sequence No.,V,D,air density,humidity,I,S_a,S_b,y (% relative to rated power)
12019,12.40697,312.7038,1.231144669,90.643163,0.063383034,0.015399452,0.043881341,92.1
12020,11.95533,306.0238,1.229935765,87.037839,0.064073296,0.014930535,0.062674982,83.19666667
12021,11.76685,303.7905,1.230046555,85.660574,0.055274334,0.012232932,0.064057632,74.43
12022,11.13871,298.9753,1.229578106,86.068814,0.059166708,0.00766718,0.049780542,68.74666667
12023,11.32762,301.8727,1.230292046,86.184661,0.072738581,0.020678059,0.05960665,66.5
12024,11.00388,298.0135,1.229702843,85.049317,0.059627568,0.016833581,0.052913918,74.89333333
12025,11.46366,302.0997,1.229961259,85.157714,0.071105467,0.016925027,0.042716783,73.05333333
12026,11.13114,299.5577,1.231492624,84.300171,0.059919667,0.006651588,0.034541692,74.13666667
12027,11.68789,301.873,1.231499523,84.420183,0.050953833,0.001283569,0.032989744,66.03
12028,10.77785,296.9658,1.231216687,83.652501,0.048931475,0.022003213,0.048674411,59.38
12029,10.73942,298.3602,1.231826448,83.789179,0.056678936,0.013974168,0.049697459,63.71333333
12030,10.6974,297.2208,1.231803248,82.757468,0.055242816,0.013606153,0.052655441,62.61
12031,10.8331,293.7771,1.232101929,81.267135,0.063688963,0.001176606,0.050313802,64.11666667
12032,10.78091,291.4324,1.231917347,79.109493,0.050615662,0.00957028,0.052670228,58.43
12033,10.67427,289.4029,1.232097441,77.727869,0.056411736,0.005645266,0.053980549,52.36666667
12034,10.06227,283.416,1.231394103,79.758155,0.086888664,0.017163303,0.043241158,66.96
12035,10.78151,285.2097,1.232345444,80.073164,0.059053843,0.012725086,0.044206853,70
12036,10.50709,288.6385,1.231688979,80.052931,0.062931002,0.04225117,0.054396511,66.81333333
12037,10.40337,290.7883,1.232633667,80.597843,0.07607283,0.002632087,0.03727267,63.63333333
12038,10.49107,292.2749,1.232484024,81.682121,0.062990867,0.007688412,0.06703594,60.26666667
12039,10.48424,294.8524,1.232886927,80.183257,0.061805911,0.006920145,0.052082177,48.66
12040,10.05972,286.8777,1.232344844,81.362749,0.054753264,0.018131234,0.039969369,57.13333333
12041,9.964092,286.541,1.232883355,81.422855,0.068961407,0.038178141,0.036538644,55.14333333
12042,9.860207,284.7668,1.233720884,80.200911,0.054548693,0.002279856,0.057880434,47.88333333
12043,8.750385,281.3409,1.233607362,82.24707,0.069084583,0.008934789,0.046913868,30.18666667
12044,8.854366,284.1843,1.233857995,81.529574,0.041973711,0.002614826,0.046213281,27.90666667
12045,6.598295,281.5873,1.234470287,81.65157,0.057548852,0.014131363,0.033028171,14.87666667
12046,6.839234,276.6636,1.233736406,81.446859,0.059851849,0.023195153,0.044264628,20.58666667
12047,6.715797,272.1898,1.233840372,82.718589,0.064811742,0.031824886,0.030938407,15.86
12048,6.495389,272.256,1.234258177,82.632893,0.062645132,0.035015101,0.043917666,20.14666667
12049,6.846596,270.8638,1.2351942,82.366687,0.056154401,0.013760197,0.024763824,22.5
12050,7.076051,269.759,1.234604855,82.854472,0.069705278,0.008288545,0.036910056,22.34
12051,7.047132,271.0703,1.234766149,82.047709,0.070524264,0.023302884,0.015328769,19.78333333
12052,6.001498,277.8407,1.235097352,81.521045,0.056310491,0.000585466,0.04006137,8.533333333
12053,5.349029,277.1376,1.234839561,81.765832,0.076683469,0.01233267,0.023700638,5.893333333
12054,5.309396,273.9008,1.235033442,82.101668,0.066463455,0.035205228,0.028724208,5.15
12055,4.497338,269.1976,1.235454596,81.644429,0.063140796,0.012676018,0.029350083,2.663333333
12056,4.254122,270.1944,1.235055813,81.829704,0.07356451,0.029825834,0.026814197,1.97
12057,4.190126,268.2784,1.235172685,81.346283,0.065054464,0.019553835,0.039598454,2.01
12058,4.850599,253.4765,1.234861535,80.790658,0.062875987,0.007117764,0.023543784,4.63
12059,4.92239,246.8059,1.235540956,80.305647,0.083840756,0.028743694,0.04615538,3.49
12060,4.528214,250.5481,1.234683729,80.19159,0.082062751,0.023113725,0.03101577,2.926666667
12061,4.178819,255.4742,1.234534376,81.010051,0.071036434,0.052349093,0.013167953,6.103333333
12062,4.869188,246.3884,1.234743243,81.373461,0.070046361,0.03487478,0.031292771,6.773333333
12063,4.900576,245.916,1.234706631,81.468478,0.065378335,0.046613362,0.04398042,4.39
12064,4.849909,248.7422,1.234535094,81.609123,0.07844609,0.043983678,0.027068413,2.4
12065,4.698196,255.6186,1.234580869,81.634512,0.080953477,0.044165904,0.028069645,1.18
12066,4.451804,35.40583,1.230642596,78.772073,0.08826916,0.019496465,0.014602836,4.516666667
12067,4.947715,39.98385,1.230630004,78.743309,0.074672935,0.069300792,0.013871303,5.423333333
12068,4.774718,41.81226,1.230356614,78.73081,0.085247673,0.049110381,0.004430238,5.5
12069,5.196128,50.14172,1.230338104,78.74688,0.065439939,0.042003311,0.0468428,2.59
12070,5.166296,52.54193,1.230292441,78.092663,0.053634712,0.054752886,0.046966281,4.586666667
12071,4.4259,46.59904,1.229420322,77.184341,0.094983145,0.117833703,0.039812455,4.42
12072,4.482326,47.77088,1.229251629,76.16374,0.076659752,0.077089468,0.006779625,6.69
12073,5.234879,51.53553,1.228403203,75.688256,0.091676331,0.098789462,0.091615604,8.076666667
12074,5.728721,59.99251,1.227735626,77.039334,0.06617402,0.036184419,0.025732997,3.476666667
12075,5.326574,56.10723,1.228516221,76.842356,0.05605851,0.014580665,0.020531904,5.043333333
12076,5.667404,74.05564,1.228540029,82.438098,0.062648948,0.071929223,0.01585336,10.44666667
12077,5.631862,69.74387,1.229542548,82.113369,0.089107794,0.0666083,0.00736702,12.20333333
12078,5.69536,73.93853,1.229232519,84.178375,0.086229475,0.020864419,0.018966689,18.78666667
12079,6.638698,81.2182,1.230352606,84.466999,0.100285869,0.031205964,0.052727825,12.92333333
12080,5.929819,82.15299,1.22899723,83.451556,0.086441677,0.037834624,0.041534819,7.526666667
12081,4.676062,75.47651,1.229090949,83.765769,0.049102343,0.092644784,0.068294659,3.623333333
12082,4.409525,71.39643,1.230034307,84.250779,0.075283982,0.117461042,0.010631617,3.466666667
12083,4.365497,69.13206,1.229049853,84.732413,0.090250411,0.134897803,0.018987092,3.223333333
12084,4.487972,71.42526,1.229025758,84.785974,0.067871368,0.102108648,0.052765635,1.91
12085,4.195291,67.33315,1.228942981,84.915507,0.097907583,0.130499766,0.020951747,1.896666667
12086,4.519039,60.80307,1.229072979,86.227112,0.066603585,0.080597813,0.017126175,4.016666667
12087,4.41408,59.10434,1.229643125,87.101911,0.087192371,0.126667562,0.029735498,4.426666667
12088,5.134522,58.80848,1.228675373,87.815835,0.098548784,0.137468707,0.051648574,7.903333333
12089,5.770664,58.14014,1.228713797,88.31691,0.08902064,0.05718349,0.026155989,9.176666667
12090,5.330696,67.56702,1.22847666,90.392029,0.086128847,0.060335668,0.010163815,10.43
12091,5.510237,74.37457,1.228396914,91.408862,0.05585845,0.023334626,0.036789719,9.693333333
12092,6.041162,79.92997,1.227501944,92.568715,0.057928806,0.011258303,0.050247989,7.463333333
12093,5.980214,70.012,1.227218002,94.125701,0.088918373,0.001144815,0.006935388,17.08333333
12094,6.248884,66.46988,1.228596438,95.016766,0.095930073,0.021769569,0.044116613,6.556666667
12095,5.387298,71.85135,1.228063999,95.382355,0.081601983,0.068731731,0.046229517,3.093333333
12096,3.790705,69.14153,1.228350124,93.885874,0.12807454,0.185900167,0.05643579,2.053333333
12097,3.986911,6.474257,1.226985366,93.866236,0.064531187,0.04816325,0.064942931,2.86
12098,4.376227,350.848,1.227620699,94.099317,0.098826523,0.07054204,0.016375265,6.09
12099,5.040405,348.8318,1.227847519,94.133236,0.087077765,0.131333828,0.080616143,7.07
12100,5.142879,349.8289,1.227236648,94.230834,0.099357325,0.068657464,0.0385724,11.36
12101,5.617619,346.5316,1.22870732,94.201673,0.094772073,0.106749525,0.04414263,18.98333333
12102,7.210987,1.960954,1.235640593,75.58669,0.061181639,0.012889577,0.050454943,14.79
12103,6.591799,354.6452,1.235850768,75.198287,0.070607826,0.013442834,0.053872079,14.06333333
12104,5.492466,347.9805,1.235058538,75.782281,0.132151387,0.099521398,0.021432587,10.4
12105,4.920529,345.0206,1.234666725,76.656086,0.101821491,0.11843085,0.004993727,10.76
12106,4.755856,346.9414,1.23470906,76.986368,0.127925551,0.161209588,0.009537213,9.166666667
12107,4.659092,341.0693,1.23536883,76.932811,0.099355819,0.021177431,0.023895844,4.036666667
12108,4.067235,322.2327,1.235447555,78.829598,0.101349369,0.006251499,0.032223363,1.606666667
12109,4.417496,316.2181,1.235364117,79.144406,0.081433599,0.01806319,0.036937996,3.89
12110,5.051424,316.7985,1.235325931,78.628851,0.072876025,0.038415009,0.034429156,4.84
12111,5.283942,316.3194,1.235074312,77.418214,0.062610415,0.020219066,0.043626709,5.526666667
12112,4.915252,310.1562,1.234652651,76.49918,0.081295689,0.008118528,0.035242262,2.85
12113,4.790709,303.414,1.235476151,76.812997,0.098782122,0.039573125,0.027473353,3.41
12114,4.622459,296.4013,1.235610928,77.044293,0.079272482,0.009986845,0.04350342,5.536666667
12115,4.572578,284.3096,1.235579779,77.907585,0.07141046,0.037370875,0.02329868,3.34
12116,4.894033,284.3807,1.23554545,78.703041,0.10480479,0.04464026,0.070915698,10.28
12117,6.350829,311.2396,1.236339665,76.783838,0.047338592,0.005713166,0.033907962,17.25666667
12118,6.768614,313.7282,1.235455969,75.8406,0.065501416,0.008894249,0.036304246,21.83333333
12119,7.404819,310.2467,1.236123228,77.073057,0.050582303,0.003375607,0.039642815,22.08
12120,7.225807,306.0909,1.237740792,78.362046,0.059143235,0.010333783,0.023217055,17.20666667
12121,6.857839,305.257,1.239175642,80.44034,0.065359423,0.018090466,0.037899247,15.25333333
12122,7.139614,293.9472,1.240029454,79.351305,0.053027517,0.020496484,0.049297499,16.50666667
12123,6.765952,290.5089,1.238691024,80.674611,0.049724518,0.018305733,0.044622482,15.37
12124,6.775655,289.7039,1.238705504,81.826334,0.062715177,0.01188211,0.027792662,19.75
12125,7.21766,292.4355,1.239448385,80.675007,0.056771779,0.016202431,0.038730935,26.01
12126,8.514081,293.3258,1.239030507,76.980618,0.044333804,0.002594325,0.030222825,34.25333333
12127,8.534386,290.4604,1.239224323,76.996089,0.044884412,0.02628395,0.042287867,32.68
12128,8.676589,289.0559,1.238962855,78.522922,0.056118804,0.004387831,0.057630946,32.14666667
12129,8.827244,287.8295,1.239217835,80.109068,0.051338073,0.013600522,0.051193355,42.84
12130,8.935026,287.8452,1.239453698,80.02496,0.055067126,0.02293164,0.037085607,39.36
12131,9.022166,284.8098,1.239090826,80.880519,0.062577678,0.021250678,0.048737479,38.36666667
12132,8.907792,279.4156,1.239495796,78.204941,0.049441377,0.004562802,0.040871004,35.77333333
12133,8.113441,277.5509,1.238805575,79.961087,0.059949398,0.00547867,0.038795271,29.05
12134,8.918923,284.0988,1.23900921,77.781427,0.066424634,0.012058911,0.042668934,34.43333333
12135,9.368177,282.439,1.239651679,75.281603,0.055629105,0.003934953,0.034960223,34.90666667
12136,8.214423,283.1141,1.238976713,72.580633,0.075645715,0.02780105,0.056260519,28.52666667
12137,8.542454,279.8186,1.239979343,73.530216,0.054633306,0.000121672,0.042901589,31.33
12138,8.234632,274.3992,1.240169604,74.230652,0.057369012,0.040918254,0.025483825,31.81
12139,8.25643,276.8497,1.240364691,74.060651,0.064382499,0.00951769,0.037330622,36.83333333
12140,7.765554,277.1507,1.240579698,76.57456,0.053539606,0.026108078,0.031164568,26.34333333
12141,7.72528,277.8883,1.24067945,76.39722,0.062537332,0.022247672,0.042883292,21.56
12142,7.067807,283.8282,1.241184791,76.082014,0.095690389,0.042255012,0.043373846,15.26333333
12143,6.591831,281.2985,1.241052235,75.817987,0.065808089,0.02832975,0.044640655,14.88333333
12144,6.634656,277.5746,1.240673231,76.532707,0.057233713,0.020371205,0.031507325,18.30666667
12145,7.374409,278.0287,1.240950618,75.4397,0.04843561,0.019115286,0.0276944,24.69333333
12146,7.216681,275.8723,1.240748068,76.37143,0.06086999,0.017962991,0.044740401,18.63
12147,7.303116,272.7994,1.241308417,75.545232,0.064645954,0.025859404,0.044038466,23.15666667
12148,7.414058,276.3244,1.240720211,73.632177,0.049089433,0.002796036,0.043267322,24.61666667
12149,7.417282,268.7894,1.240900322,77.13713,0.070385594,0.025107894,0.03695807,25.66
12150,7.612269,273.2759,1.242512488,77.339861,0.061281071,0.02396695,0.054006165,30.18
12151,7.716779,274.6982,1.241505472,76.6301,0.059936497,0.049921937,0.052944665,29.89333333
12152,7.887579,270.98,1.242538612,74.854518,0.047915362,0.024851305,0.039468945,25.14666667
12153,7.402766,271.2071,1.242210581,73.956507,0.046691264,0.022633631,0.027779327,21.65333333
12154,7.126125,276.426,1.242002023,73.398104,0.05886018,0.040451357,0.036299136,19.40333333
12155,6.855257,278.5087,1.241811474,71.314057,0.073101884,0.020276997,0.033566736,19.08
12156,7.327142,277.8712,1.24132135,71.405109,0.06145422,0.031638078,0.031921432,25.04
12157,8.146578,280.2828,1.241082183,73.907511,0.04243421,0.005720082,0.054089795,29.87333333
12158,8.289069,277.912,1.241180487,76.447605,0.047957798,0.013435594,0.032372441,31.41666667
12159,8.440317,279.3555,1.24159808,76.953638,0.048199683,0.030271744,0.052495262,30.13333333
12160,8.340795,278.3363,1.241037471,76.560277,0.051422113,0.013617777,0.044434763,34.65
12161,8.931899,288.5722,1.24072372,75.32703,0.052238085,0.011107976,0.043544383,42.45666667
12162,8.89634,290.53,1.240564084,74.114805,0.067614142,0.010946436,0.036140967,45.05
12163,9.330277,292.3349,1.240785852,71.702064,0.058051235,0.005795854,0.038046914,47.17333333
12164,9.207241,291.2884,1.240293824,70.736015,0.067194657,0.025493094,0.048824874,45.69
12165,9.247195,291.668,1.240953813,67.562139,0.048467411,0.048400142,0.045078165,45.93666667
12166,9.467748,292.5574,1.240422058,67.225708,0.045964426,0.000800739,0.044110935,47.69
12167,9.460626,295.02,1.240379089,67.096173,0.053465912,0.014845071,0.044919143,42.08333333
12168,9.422242,295.2623,1.240416232,66.316987,0.056782621,0.020502506,0.023589245,46.67333333
12169,9.754237,289.5182,1.241196146,69.045728,0.054442926,0.005479524,0.061045982,53.27
12170,9.762337,297.6264,1.242099458,71.120848,0.059395276,0.011310977,0.044073167,56.49333333
12171,9.771175,299.703,1.242018997,72.433841,0.055690488,0.011226433,0.034012338,53.84333333
12172,10.0794,298.486,1.243164126,73.014659,0.052609372,0.024978019,0.064295711,60.2
12173,10.23793,301.7525,1.243397208,74.514913,0.051775417,0.012706841,0.057318454,54.49666667
12174,9.940002,302.3972,1.243208618,71.876825,0.054733752,0.013539106,0.051198828,38.99666667
12175,9.499184,300.9074,1.243366517,70.822306,0.045273931,0.010842725,0.038401996,48.26
12176,9.48669,295.9002,1.243263463,74.842218,0.048345545,0.015156751,0.036848615,47.36666667
12177,9.471372,299.1464,1.243802029,75.210981,0.056993886,0.004162478,0.049011266,47.16333333
12178,9.457418,307.3825,1.245586989,73.454242,0.043247385,0.005757083,0.054635771,35.07333333
12179,8.701225,305.0457,1.245619615,72.457049,0.070052102,0.018989426,0.049976735,38.08333333
12180,8.752822,305.3086,1.245531938,73.027951,0.054948073,0.010361875,0.059653885,44.12
12181,9.092209,309.4628,1.246253865,74.129088,0.053624526,0.018285749,0.052859147,40.26333333
12182,9.051775,309.8356,1.246725887,73.55779,0.083224638,0.017853401,0.046406471,38.43666667
12183,8.524522,311.4688,1.246371096,74.104887,0.076881155,0.005778317,0.035860021,41.79333333
12184,8.998878,306.8564,1.246578097,74.904703,0.068986878,0.011919068,0.051905335,34.55333333
12185,9.613446,314.499,1.247057083,73.649436,0.055946629,0.011446748,0.058712277,51.26333333
12186,8.932925,314.5524,1.246003373,71.920267,0.058724931,0.023819696,0.038486131,43.97333333
12187,9.660281,312.8948,1.246568846,71.59078,0.06134922,0.02626536,0.05295717,35.75
12188,9.169902,314.5102,1.245971118,68.544057,0.069671781,0.003493063,0.057610991,44.53666667
12189,8.82248,318.1432,1.245499004,69.270477,0.067182232,0.00477254,0.053395183,38.47
12190,8.99012,318.1434,1.245690468,67.58396,0.067936012,0.023431854,0.064767956,23.81333333
12191,8.088725,322.8298,1.245838848,68.929683,0.059647831,0.012508455,0.056360773,25.51
12192,7.772483,323.0383,1.245461523,69.033628,0.078965473,0.029844166,0.050565835,20.62333333
12193,7.89847,319.2934,1.245487566,68.257219,0.081306114,0.02298909,0.054110624,21.04333333
12194,7.723852,319.4743,1.245811578,67.787483,0.060240538,0.029327406,0.030296829,20.61666667
12195,7.618732,321.0364,1.245962126,68.492878,0.074423303,0.022175993,0.043659154,17.74
12196,7.834362,329.2088,1.245805787,66.357852,0.075412612,0.038570593,0.069561062,19.55333333
12197,6.775447,333.6138,1.245439272,66.598669,0.086672732,0.094993712,0.076807048,20.04333333
12198,6.521612,327.6293,1.246117538,68.438724,0.1050388,0.019995628,0.046111033,11.45333333
12199,6.414439,325.826,1.245612533,67.790062,0.097138035,0.044583869,0.061715583,10.31666667
12200,6.310314,322.5695,1.245730147,67.615697,0.120528091,0.058773044,0.034176694,7.506666667
12201,6.166267,316.5275,1.246121628,66.87063,0.062792821,0.043456249,0.056975438,10.15
12202,5.611364,313.6416,1.245985683,66.267793,0.06439388,0.044126968,0.038058858,8.92
12203,5.081337,308.4551,1.246492387,66.705986,0.068856051,0.023566039,0.035763656,7.223333333
12204,5.248833,291.058,1.246352737,66.7286,0.08225819,0.002618254,0.019620697,8.073333333
12205,5.462168,286.1977,1.246411856,66.032925,0.091877181,0.037899265,0.025576115,11.87666667
12206,6.05401,280.1485,1.246863817,65.112105,0.097959964,0.022210578,0.0418645,17.24666667
12207,6.424881,276.4748,1.246045195,63.147873,0.084726316,0.005488852,0.047418742,21.14
12208,7.422061,268.5633,1.246484024,68.323274,0.06584954,0.014931368,0.028617323,25.66
12209,7.516163,266.7041,1.246365801,70.307146,0.061293429,0.029398887,0.048240694,24.93666667
12210,8.175849,267.8654,1.246523837,69.513677,0.056691116,0.007087536,0.031418952,30.02
12211,7.941503,264.5883,1.2461323,69.983211,0.087335936,0.054468267,0.023801096,24.06666667
12212,7.860714,269.0828,1.246005893,71.263077,0.0656613,0.003839458,0.046875015,26.18
