Sequence No.,V,D,air density,I,S_b,y (% relative to rated power)
30095,8.45,93.1,1.239864416,0.115976331,0.399202554,16.84242424
30096,7.67,97.9,1.240507353,0.125162973,0.395153491,18.21212121
30097,7.66,101.6,1.240632378,0.134464752,0.347726756,21.43030303
30098,6.16,104.8,1.241192447,0.133116883,0.207742892,15.5030303
30099,5.31,107.2,1.240839714,0.13747646,0.178490563,9.424242424
30100,5.17,109.4,1.239153467,0.108317215,0.105583284,10.38787879
30101,5.73,105,1.237406,0.118673647,0.127646179,6.733333333
30102,5.1,109.5,1.235663931,0.141176471,0.070802171,12.52121212
30103,6.27,102.6,1.234169206,0.097288676,0.112629411,10.17575758
30104,6.02,104.7,1.232845663,0.106312292,0.12913349,13.06666667
30105,5.87,103.3,1.231360859,0.097103918,0.104593361,8.678787879
30106,4.68,87.6,1.230380894,0.192307692,0.067461196,0.060606061
30107,6.09,108.2,1.229181094,0.108374384,0.09691467,11.7030303
30108,6.62,110.5,1.228182774,0.086102719,0.134870951,17.28484848
30109,6.96,122.4,1.2270226,0.086206897,0.12471036,23.40606061
30110,6.75,127.7,1.225645154,0.078518519,0.094105513,25.53939394
30111,6.49,130,1.224804316,0.103235747,0.065999181,21.87878788
30112,7.08,132.7,1.223183311,0.079096045,0.149218988,24.18787879
30113,7.18,124.4,1.222184282,0.090529248,0.081926991,26.52727273
30114,7.04,125.2,1.222602994,0.079545455,0.106639521,30.25454545
30115,6.67,116.6,1.221741862,0.094452774,0.095258765,26.22424242
30116,6.64,113.1,1.220887639,0.11746988,0.106200846,20.96363636
30117,6.4,106.9,1.219505086,0.0953125,0.077698003,19.26666667
30118,6.24,94.3,1.217851386,0.09775641,0.113184931,13.66060606
30119,6.23,94.8,1.216542217,0.099518459,0.102143516,13.45454545
30120,6.35,96,1.215687456,0.103937008,0.078320712,19.72727273
30121,6.69,99.2,1.214629268,0.091180867,0.053769163,15.87878788
30122,6.95,93,1.214176665,0.103597122,0.101354053,19.03636364
30123,7.63,90.7,1.213717297,0.128440367,0.113474595,28.66666667
30124,8.59,102.6,1.214162431,0.11757858,0.052328217,46.03030303
30125,9.03,106.8,1.214545418,0.083056478,0.126527941,60.07272727
30126,10.14,112.5,1.214340066,0.094674556,0.135482845,73.65454545
30127,10.53,102.5,1.213434622,0.069325736,0.105844304,75.00606061
30128,9.86,95.5,1.212913731,0.095334686,0.080280346,61.55757576
30129,9.76,97.8,1.212654023,0.093237705,0.097703355,57.74545455
30130,9.6,100.3,1.212475288,0.09375,0.077698003,63.08484848
30131,9.88,104,1.212080284,0.08805668,0.108261772,68.18787879
30132,9.67,100.7,1.211061303,0.08893485,0.18431108,56.63636364
30133,9.59,105.3,1.210466602,0.068821689,0.185914777,54.81818182
30134,9.19,106.6,1.21029049,0.119695321,0.173366502,55.84848485
30135,9.86,108.2,1.210093002,0.120689655,0.170858069,78.39393939
30136,10.31,119.8,1.210705045,0.098933075,0.149251532,75.43636364
30137,9.86,122.3,1.210700381,0.088235294,0.200246327,70.78787879
30138,9.9,119,1.210558297,0.071717172,0.182285141,71.21818182
30139,9.53,118.4,1.210441615,0.086044071,0.235843511,78.01818182
30140,9.56,117,1.209887175,0.071129707,0.27414707,67.56363636
30141,9.24,116.8,1.209825964,0.058441558,0.362123481,62.38181818
30142,8.12,119.6,1.210042872,0.086206897,0.310716995,45.85454545
30143,7.93,121.5,1.209913929,0.063051702,0.299406758,37.38181818
30144,7.59,123.3,1.209967956,0.068511199,0.303722606,30.93333333
30145,7.71,126.3,1.210920281,0.06614786,0.382619444,36.86666667
30146,7.86,121.9,1.211269014,0.064885496,0.388086558,37.77575758
30147,6.96,110.1,1.211001085,0.103448276,0.447509502,28.99393939
30148,8.06,110.5,1.210557963,0.114143921,0.477811863,53.71515152
30149,8.47,110.2,1.210243605,0.085005903,0.43614082,49.08484848
30150,8.51,110.7,1.210821051,0.049353702,0.495000725,52.89090909
30151,8.7,110.5,1.210665797,0.043678161,0.448290388,49.70909091
30152,7.73,106.6,1.211339409,0.084087969,0.46143585,32.95757576
30153,7.05,98.5,1.2114882,0.065248227,0.468254385,6.727272727
30154,7.24,95.2,1.210870634,0.075966851,0.344450398,7.115151515
30155,7.21,93.1,1.21032905,0.122052705,0.434127728,3.872727273
30156,7.17,92.7,1.210089073,0.085076709,0.486378704,4.393939394
30157,7.52,94,1.209379921,0.098404255,0.464853179,9.193939394
30158,8.55,97.4,1.20914534,0.09122807,0.381718957,19.03636364
30159,8.12,92.3,1.209705036,0.092364532,0.339214992,10.32121212
30160,7.08,87.7,1.209939748,0.146892655,0.427682546,5.278787879
30161,7.48,89.7,1.210462831,0.124331551,0.460301277,4.575757576
30162,8.91,92.6,1.211137533,0.121212121,0.403482849,15.49090909
30163,10.04,96.9,1.210428374,0.078685259,0.346463863,36.65454545
30164,9.98,110.3,1.212324403,0.128256513,0.340920832,68.93939394
30165,10.06,106.1,1.213385487,0.066600398,0.456803219,73.58787879
30166,10.2,106.6,1.213965275,0.061764706,0.355873888,73.95151515
30167,10.57,110.8,1.215398004,0.059602649,0.367057319,83
30168,10.76,107.3,1.215366468,0.060408922,0.326292037,87.96969697
30169,10.63,103.2,1.215644832,0.077140169,0.445039362,70.12727273
30170,10.62,99.2,1.215389406,0.103578154,0.375062115,54.81818182
30171,11.54,100.8,1.214985134,0.104852686,0.360765495,73.61212121
30172,12.15,102.9,1.214426185,0.057613169,0.25546169,88.99393939
30173,12.68,107.8,1.214841457,0.066246057,0.329885198,101.3636364
30174,12.81,112.2,1.215449747,0.058548009,0.316259874,101.5030303
30175,13.96,115.3,1.215428704,0.066618911,0.31028432,101.6
30176,14.13,117.3,1.215557868,0.0502477,0.258089042,101.4363636
30177,13.67,112.8,1.21645348,0.055596196,0.319235232,101.5515152
30178,13.5,111.9,1.216857539,0.060740741,0.312171724,101.3818182
30179,14.59,113.1,1.216732064,0.062371487,0.331015123,101.5272727
30180,14.38,115.2,1.217443077,0.063282337,0.350657659,101.4424242
30181,15.93,116.3,1.217698986,0.066541117,0.343101418,101.4909091
30182,15.74,112.5,1.217392106,0.054002541,0.324600455,101.2848485
30183,14.75,112,1.217529072,0.060338983,0.256734368,101.2969697
30184,14.4,113.7,1.217797417,0.063194444,0.183198663,101.4
30185,14.94,112.1,1.21665851,0.068273092,0.208734291,101.3151515
30186,14.36,112,1.216445707,0.079387187,0.272866052,101.4424242
30187,14.77,112.8,1.215764628,0.075829384,0.263127609,101.4727273
30188,14.59,114.7,1.215720701,0.089787526,0.299433121,101.4363636
30189,14.57,117.8,1.216089525,0.081674674,0.219341561,101.5515152
30190,14.71,116.7,1.216001679,0.085656016,0.195607171,101.3090909
30191,14.09,113.4,1.215238757,0.082327892,0.248263579,101.5151515
30192,13.08,113.6,1.214914321,0.084097859,0.307304,101.0363636
30193,11.8,114.9,1.215083081,0.079661017,0.330202111,99.12727273
30194,10.9,116.4,1.215170668,0.090825688,0.364591009,81.07878788
30195,12.27,112.5,1.214508541,0.101874491,0.341800775,100.6848485
30196,11.62,117.1,1.214033928,0.089500861,0.304811479,98.08484848
30197,11.86,120.2,1.213853149,0.087689713,0.283266387,99.69090909
30198,11.73,117,1.214002848,0.073316283,0.338935176,97.26060606
30199,11.57,115,1.214101415,0.071737252,0.350738956,95.91515152
30200,11.48,114.2,1.21426905,0.067073171,0.35826203,96.40606061
30201,11.74,115.8,1.213687743,0.063884157,0.336420797,97.41818182
30202,11.12,116.2,1.213049585,0.080035971,0.349740426,93.6
30203,10.34,120.8,1.212663116,0.088007737,0.368333174,81.91515152
30204,10.84,121.3,1.212282311,0.073800738,0.349930246,85.54545455
30205,11.12,120.5,1.211482867,0.079136691,0.373245725,88.25454545
30206,10.86,121.3,1.211114791,0.066298343,0.334917207,89.78787879
30207,10.4,123.8,1.210890292,0.073076923,0.41697091,80.0969697
30208,9.6,125.7,1.210954014,0.086458333,0.413323393,64.67878788
30209,8.39,129.4,1.211167149,0.082240763,0.39283301,52.7030303
30210,8.09,131.5,1.210999265,0.072929543,0.44543073,40.88484848
30211,8.35,131.3,1.210687981,0.092215569,0.43659187,47.3030303
30212,8.1,133.8,1.210401144,0.092592593,0.408271274,40.61818182
30213,8,133.3,1.21026959,0.09625,0.427302231,39.83030303
30214,8.18,136.1,1.210020951,0.073349633,0.42680857,39.38787879
30215,7.93,137.8,1.209990043,0.083228247,0.387679171,41.09090909
30216,7.23,138.5,1.209945971,0.081604426,0.403135543,31.53939394
30217,7.38,163.6,1.209927562,0.078590786,0.459826097,30.36363636
30218,7.13,180.7,1.209853262,0.063113604,0.39813495,31.6969697
30219,7.08,185.6,1.209647434,0.060734463,0.497222384,29.16969697
30220,7.08,189.3,1.209461421,0.06779661,0.477686374,27.93333333
30221,6.93,193.9,1.208927936,0.060606061,0.591442437,24.81818182
30222,7.15,194.8,1.208506416,0.092307692,0.574708842,27.48484848
30223,6.96,195.8,1.208184991,0.074712644,0.535096228,26.93333333
30224,5.76,201.8,1.208110904,0.104166667,0.528675995,14.78787879
30225,6.71,204.4,1.207580955,0.092399404,0.592059703,21.58181818
30226,6.72,205.7,1.207327392,0.125,0.621448846,22.77575758
30227,6.94,209.1,1.206901129,0.122478386,0.51655523,28.67878788
30228,7.41,207.3,1.206523165,0.099865047,0.555659267,32.46666667
30229,7.55,210.7,1.206417674,0.092715232,0.566648899,34.66060606
30230,7.47,211.3,1.206145337,0.096385542,0.581285122,38.25454545
30231,7.79,211.6,1.206221049,0.074454429,0.605988538,37.18787879
30232,6.96,214.7,1.206228683,0.087643678,0.510864387,28.07878788
30233,7.55,220.6,1.206105965,0.079470199,0.540227839,31.94545455
30234,7.5,218.9,1.205939205,0.102666667,0.559496801,37.24242424
30235,7.63,222.3,1.205815596,0.094364351,0.537529753,37.02424242
30236,7.28,225.4,1.205729371,0.107142857,0.551264054,32.72727273
30237,7.05,230.2,1.205457327,0.078014184,0.543423394,28.44242424
30238,6.77,232.2,1.205156758,0.078286558,0.506342058,22.18181818
30239,6.86,234.4,1.204874536,0.083090379,0.446815359,23.92121212
30240,5.77,234.2,1.204678529,0.119584055,0.422757335,16.47878788
30241,6.53,235.9,1.204438533,0.096477795,0.405658543,26.6
30242,6.55,233.9,1.204175904,0.097709924,0.428844217,23.14545455
30243,6.16,234,1.204066143,0.108766234,0.40209528,20.32121212
30244,6.39,232.2,1.203827515,0.087636933,0.47059331,19.68484848
30245,6.69,234.3,1.203785662,0.08819133,0.340191744,21.76969697
30246,6.46,237.4,1.203509905,0.125386997,0.410486446,18.82424242
30247,6.22,241.1,1.203129249,0.125401929,0.359731898,19.04242424
30248,6.57,243.5,1.202834584,0.150684932,0.38277573,24.30909091
30249,7.7,246.6,1.202722787,0.127272727,0.339041171,37.66060606
30250,7.45,251.5,1.202607755,0.110067114,0.316713455,32.64242424
30251,6.66,252.4,1.2022096,0.111111111,0.276682464,24.11515152
30252,6.77,255.1,1.202001,0.1211226,0.242430562,24.87878788
30253,6.31,256.8,1.201610058,0.161648177,0.277077621,21.34545455
30254,6.79,258.2,1.201335324,0.11634757,0.191191509,19.21212121
30255,7.56,256.9,1.20054838,0.111111111,0.264931083,33.39393939
30256,7.34,257.9,1.200085016,0.11852861,0.229327505,28.22424242
30257,7.71,255.6,1.199944431,0.099870298,0.318524835,32.44848485
30258,7.82,254.3,1.200629709,0.092071611,0.303919987,37.17575758
30259,8.23,256.1,1.201185952,0.115431349,0.185679167,36.85454545
30260,9.08,271.2,1.202421846,0.116740088,0.306410715,38.45454545
30261,7.84,272,1.202692903,0.147959184,0.277260744,25.81212121
30262,7.53,270.2,1.203256683,0.166002656,0.236325451,24.20606061
30263,7.7,266.3,1.20379614,0.149350649,0.322302358,24.72727273
30264,8.35,271.6,1.203492987,0.135329341,0.238467968,23.70909091
30265,8.27,264,1.204668077,0.090689238,0.231941902,32.76969697
30266,7.4,265.3,1.205043292,0.140540541,0.319014682,19.66666667
30267,7.72,262.9,1.204809727,0.137305699,0.223823241,21.84242424
30268,8.51,262.7,1.204475593,0.129259694,0.283591428,36.68484848
30269,9.09,263.1,1.204930156,0.110011001,0.269885709,46.6
30270,9.74,261.4,1.206021715,0.099589322,0.302475902,62.30909091
30271,9.69,259.8,1.206669487,0.109391125,0.236833402,61.7030303
30272,10.36,259.3,1.207473545,0.088803089,0.285604708,79.91515152
30273,10.65,262.1,1.208099447,0.077934272,0.315454666,74.18181818
30274,9.22,262.9,1.208379217,0.110629067,0.298669884,55.77575758
30275,10.69,266.9,1.208984462,0.099158092,0.338252291,59.24848485
30276,10.29,268.8,1.209722124,0.098153547,0.393352001,50.83030303
30277,10.38,269.1,1.210262457,0.166666667,0.294770489,52.06666667
30278,10.65,268.4,1.210641787,0.096713615,0.256155093,48.43030303
30279,10.27,268.6,1.211096985,0.088607595,0.266224003,49.42424242
30280,9.07,271.6,1.211501162,0.134509372,0.276057811,45.74545455
30281,9.25,272,1.212061864,0.124324324,0.281220219,40.1030303
30282,10.05,272,1.212596469,0.080597015,0.307682421,46.29090909
30283,10.45,271.9,1.213737921,0.092822967,0.273344778,49.24848485
30284,10.11,276.2,1.214013438,0.158259149,0.224043587,66.84242424
30285,11.47,275.7,1.214519829,0.109851787,0.273759793,87.43636364
30286,10.44,274.4,1.215214502,0.135057471,0.280854769,75.6969697
30287,10.09,275.4,1.215765462,0.118929633,0.226947791,69.93939394
30288,10.71,274.8,1.216141438,0.099906629,0.306402849,59.23030303
30289,9.22,278.5,1.216405156,0.123644252,0.209538665,55.13333333
30290,8.72,281,1.216656315,0.173165138,0.069863897,71.78787879
30291,8.72,282.1,1.217195702,0.177752294,0.072494129,66.71515152
30292,7.75,284.2,1.217766869,0.233548387,-0.0453907,60.87272727
30293,7.64,284.6,1.217986611,0.234293194,-0.05739932,58.46060606
30294,6.87,290,1.218482709,0.23580786,-0.276303765,74.91515152
30295,5.74,293.6,1.218954005,0.240418118,-0.456614725,80.38181818
30296,6.08,294.3,1.219331212,0.243421053,-0.366282967,77.15151515
30297,6.19,297.5,1.219633041,0.151857835,-0.155878988,71.47272727
30298,6.03,299.5,1.219746226,0.172470978,-0.21404873,77.99393939
30299,8.08,311.1,1.219557566,0.149752475,0.141889229,58.86666667
30300,10.3,320,1.220363301,0.115533981,0.275142617,81.34545455
30301,10.09,322.7,1.22125819,0.089197225,0.226947791,91.10909091
30302,10.47,319.4,1.222381981,0.124164279,0.244189287,88.11515152
30303,10.64,318.7,1.224138089,0.10056391,0.233102306,85.60606061
30304,10.95,323.3,1.225785243,0.105022831,0.223910428,91.85454545
30305,10.79,322.8,1.226769207,0.100092678,0.236547438,88.48484848
30306,10.05,327,1.22759433,0.095522388,0.269926893,75.36363636
30307,10.63,326,1.228161175,0.108184384,0.20107443,92.00606061
30308,11.28,323.1,1.228614651,0.085106383,0.22573117,98.2969697
30309,10.77,322.3,1.228848442,0.096564531,0.239306846,99.26060606
30310,10.12,323.3,1.229331542,0.089920949,0.245766987,96.97575758
30311,10.41,322.9,1.230072775,0.109510086,0.267231378,92.86666667
30312,9.96,322.8,1.230640152,0.114457831,0.215276947,82.58181818
30313,9.56,323.9,1.231290725,0.10041841,0.168904472,76.72121212
30314,9.81,326.6,1.231942692,0.141692151,0.181570229,63.46060606
30315,9.28,325.7,1.232472308,0.113146552,0.258633274,62.86060606
30316,9.23,330,1.232738676,0.11375948,0.193491073,52.81818182
30317,8.11,329,1.232979676,0.152897657,0.179619938,43.85454545
30318,9.1,332.3,1.233531314,0.134065934,0.231319475,50.96969697
30319,9.4,331.2,1.233691509,0.119148936,0.249839478,44.95151515
30320,8.78,330.8,1.234138941,0.11047836,0.223373853,42.83030303
30321,8.05,328.8,1.234541576,0.144099379,0.275809798,29.38181818
30322,9.27,332.9,1.234901619,0.127292341,0.216263192,50.06666667
30323,7.73,336.5,1.235260708,0.157826649,0.22988318,47.65454545
30324,7.85,339.8,1.235333496,0.107006369,0.251389558,42.93333333
30325,7.75,341,1.23514061,0.127741935,0.178987799,44.93333333
30326,7.52,341.8,1.235416666,0.126329787,0.23337365,42.76363636
30327,7.93,340.5,1.235557612,0.153846154,0.239327122,47.01818182
30328,7.85,338.7,1.235607248,0.103184713,0.289742684,43.11515152
30329,7.72,338.1,1.235703137,0.14507772,0.22064324,43.18181818
30330,7.93,339.4,1.235740056,0.110970996,0.29620383,43.41212121
30331,7.87,336.8,1.235824447,0.132147395,0.247555851,52.23636364
30332,8.43,341.1,1.235684676,0.119810202,0.265579107,54.18787879
30333,7.22,333.9,1.235652314,0.14265928,0.156107625,29.63636364
30334,8.1,333.1,1.235615386,0.116049383,0.150312847,38.61818182
30335,8.08,336.3,1.235474431,0.111386139,0.246896022,42.4
30336,7.49,334.1,1.23567892,0.108144192,0.153460879,43.03636364
30337,7.69,331.6,1.235993283,0.119635891,0.250458521,25.75757576
30338,8.35,331.7,1.236153992,0.08502994,0.211971868,25.20606061
30339,8.48,332.2,1.236133084,0.136792453,0.22589569,34.40606061
30340,8.47,330.8,1.236299544,0.122786305,0.214592426,30.16969697
30341,8.21,331,1.236684653,0.123020706,0.194994647,33.7030303
30342,8.85,332.5,1.236419665,0.146892655,0.263506416,43.78181818
30343,8.86,331.7,1.236779361,0.108352144,0.180092571,35.87272727
30344,8.05,330.5,1.237073044,0.126708075,0.241707899,31.00606061
30345,7.34,329.7,1.237059035,0.129427793,0.232685375,26.12121212
30346,7.25,327.6,1.237163342,0.135172414,0.225535747,39.81818182
30347,9.56,329.8,1.23697963,0.095188285,0.196654442,49.99393939
30348,10.16,331.4,1.236865197,0.12007874,0.220468097,58.40606061
30349,9.29,334.1,1.237372047,0.113024758,0.202638605,56.6969697
30350,9.36,332.9,1.237256274,0.116452991,0.203651885,52.52727273
30351,9.71,331.8,1.237531687,0.11946447,0.269644178,46.56363636
30352,9.75,329.7,1.237616704,0.12,0.299534971,56.34545455
30353,9.25,333.2,1.23816194,0.102702703,0.185209736,49.8969697
30354,9.08,333.5,1.238488374,0.118942731,0.183508622,51.36969697
30355,9.1,337.5,1.238557633,0.10989011,0.272327964,69.96363636
30356,8.49,336.3,1.238911009,0.116607774,0.254766054,60.47272727
30357,7.43,335.3,1.239025508,0.099596231,0.239684049,38.20606061
30358,8.83,335.3,1.239097649,0.129105323,0.284061674,46.36363636
30359,9.5,335.5,1.238844543,0.109473684,0.244446049,71.96969697
30360,9.12,336.9,1.238821898,0.109649123,0.282729882,71
30361,9.49,336.9,1.239207799,0.099051633,0.247333106,78.53939394
30362,10.19,340.1,1.239724088,0.121687929,0.258627996,72.90909091
30363,9.19,342.9,1.24071088,0.107725789,0.299713701,56.50909091
30364,8.9,346.6,1.240983035,0.1,0.270375615,41.27272727
30365,8.52,346.4,1.24152052,0.123239437,0.201820969,37.4969697
30366,7,344.5,1.242100548,0.105714286,0.237558508,30.92121212
30367,8.56,342.5,1.24179528,0.106308411,0.267144227,47.89090909
30368,8.78,341.9,1.241526758,0.127562642,0.257200345,49.83030303
30369,8.18,342.5,1.241463767,0.089242054,0.210619926,45.10909091
30370,8.66,340.8,1.241714543,0.102771363,0.263868669,46.15151515
30371,8.81,342.2,1.242134295,0.097616345,0.302013225,49.96969697
30372,8.18,342.8,1.242041797,0.108801956,0.277292137,41.92727273
30373,7.87,338.9,1.241747826,0.125794155,0.29862086,57.03636364
30374,9.65,333.2,1.240311438,0.123316062,0.305500078,71.68484848
30375,9.67,341.8,1.239694631,0.125129266,0.196825085,79.9030303
30376,8.6,341.5,1.24003223,0.108139535,0.306959347,57.16363636
30377,8.24,339.4,1.240682743,0.144417476,0.28738083,57.21212121
30378,8.61,344.9,1.240925937,0.138211382,0.268405607,47.25454545
30379,8.05,340.9,1.241401327,0.094409938,0.297786812,41.9030303
30380,8.21,334.9,1.241320181,0.177831912,0.291585085,38.0969697
30381,10.15,331,1.240763924,0.125123153,0.244999004,62.46666667
30382,10.78,343.3,1.240024218,0.115027829,0.257506017,74.67878788
30383,9.59,341.1,1.240678291,0.107403545,0.254974124,75.2969697
30384,9.11,340.5,1.241665831,0.1064764,0.28860702,70.02424242
